Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Belgium,BEL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Benin,BEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.42954369216027,1.74869946078103,0.238471462861744,0.052708540559545,3.66796435042058,1.38146832364784,1.70134607628368,1.00063814546001,1.40308624978872,1.55777298368808,0.836690690399311,0.73014103096009,0.571311908464187,0.593229383897754,0.34120172729032,0.339991320370978,0.254467783050867,0.084826906865481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Burkina Faso,BFA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,1.43373222632871E-05,0.000108353565985,5.22060280981678E-05,0.002038382817572,0.00585086076129,0.003608062232721,0.008798383364028,0,0,0,0,0,0.015715475523759,0.007982592076424,0.01068636281201,0.007169483971233,0.011752309920209,0.010371793488,0.004208595326504,0.003076167758993,0.001900252002997,0.001266817509034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Bulgaria,BGR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.067930873690149,0.059955173634957,0.05304732890532,0.065034302183492,0.091583746273819,0.139919069046356,0.044826148831855,0.053988824477557,0.045616656334734,0.082561793365311,0.098165495990799,0.025125320906274,0.024488547896857,0.007017663362548,0.011286393283019,0.009995012017897,0.019077760717521,0.005241716718392,0.002028633906938,0.010849687072124,0.046342414901932,0.016820410296829,0.017830689159872,0.014369191977742,0.028338182975292,0.038162779918734,0.039417314889006,0.032074242100001,0.036510078094571,0.02022948240979,0.030069351467693,0.040462800746841,0.036654686887487,0.029516938978538,0.023463377297609,0.010048732348958,,
Bahrain,BHR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,17.0969187789712,10.9803678031088,8.41136047820526,8.03534916409205,7.5490040492722,7.8577898224628,3.83304893639923,5.19070233252843,3.8032903622081,5.52045887665044,6.93541993715593,3.59259406710989,3.5686120021807,3.35084493152918,2.77112624910601,2.90071506583509,3.5362128982275,3.01398325609218,1.69856020254276,2.28823266886889,3.04315510322639,2.45132443226674,2.45102257774588,2.85441039879423,2.92704527678646,3.62467890379594,3.68015463833384,3.476383985458,3.81318731849674,2.41841482945983,2.97093453913729,4.54738195240295,4.77802740212131,4.52106870995129,4.47458903433334,2.55874831109948,,
"Bahamas, The",BHS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Belarus,BLR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35290578658159,0.485289092844852,0.582756576597397,0.5932540601952,0.601893150255303,0.708108749159291,0.864487980934801,0.709128768976375,0.138589047744828,0.743370085493287,1.71055893622293,1.30500094453568,1.16767944088454,1.13926071071129,1.19249353490907,1.33719604006566,1.3251911326968,1.13253565773739,1.15652890029472,0.705852320899757,0.954382573497724,1.33650960516694,1.00411148697672,0.687526579108703,0.506963153764942,0.255508727821017,,
Belize,BLZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343355950797339,2.76361104570857,3.52165451656317,4.59229119739759,2.93780477299232,4.86439945833429,6.3143751396273,3.57771239315137,2.35879632163739,1.4405109778546,0.342434703282633,,
Bermuda,BMU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.001733701784662,0.002001590935297,0.020381664996993,4.31972035571947,3.27850513172005,3.3742501201369,2.15328890317747,1.70456508025949,4.22041968320836,4.77792137058299,2.65007464946772,1.64477863951402,2.38577826111581,1.84981139431697,1.97779834154198,0.806911051238979,1.5025700913315,0.987156275585744,1.74067715568307,2.58629114160974,1.27271840794271,1.28884383021051,1.29696876577999,1.31830272994326,1.47457719707788,2.01119637165275,1.48810542720009,0.682877501732518,1.27646044545575,2.47326964350119,2.03073282167579,2.30390129429737,2.96985999680701,4.36275706834052,6.73558521633143,6.33912146928285,5.68472922852651,5.88433816487573,2.30972463405817,3.22104767201835,4.35826070727184,4.28937747836639,4.10108748967358,3.62009211167238,1.1941792211505,,
Brazil,BRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,4.42900199147265E-05,0.000170362481724,0.000154037110675,0.001094383405847,0.31502252106172,0.25372729375886,0.2323068725095,0.17095247986616,0.147601089289959,0.461438237011509,0.637150703046381,0.5462038088985,0.355117148846168,0.867828969646122,1.12064938165476,1.21398508651814,0.357975878378062,0.61946612579277,0.368336659794799,0.530192504692288,0.764645236333908,0.293456426931844,0.497450539061157,0.448794195596179,0.334826211390333,0.280995144345756,0.396648202244149,0.344518880108757,0.173303738653033,0.598881210848473,1.24901485264032,1.06788195164187,1.43764192891098,1.63082538834622,1.82969867556777,2.32827793675614,2.32187578211788,1.90137496549484,2.24402124173971,1.15369228103029,1.37976108871436,1.89572253717857,1.88812819520141,1.73899110664305,1.73925342811617,0.857935347506151,,
Barbados,BRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,1.64346832724791,1.22264858792697,0.334652105948548,0.438082087832276,0.754020980694191,0.696666100336166,0.214266815032991,0.256937256946132,0.156313057454205,0.210733786311543,0.350410340551567,0.170443124478354,0.221123954573665,0.188737918443785,0.161108363527525,0.18389703596458,0.179787018730084,0.141060068958794,0.088437077791555,0.213641091045681,0.325974636800124,0.188440341338057,0.158340149368969,0.185391200122812,0.235193904880084,0.331860299126726,0.357525101962507,0.369402242142077,0.485542594329123,0.163446775622498,0.32801029911,0.513536284470433,0.336446828634402,0.213727412010815,0.130733683062143,0.029827194026582,,
Brunei Darussalam,BRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,6.89648185103488,14.8144467030482,25.8221480356554,49.9146377859473,43.2028805369886,44.068545050632,43.0406610913715,41.6978288227111,80.764022014202,47.1447514231423,29.2879505897672,17.6216623066791,25.3751359810439,26.0379656257078,30.3265416131764,20.8825039711224,25.3627767780347,18.7272196145335,23.4053056211333,27.8562454398685,15.6339533690699,17.3731466536105,16.0859561655139,14.7239870523309,13.5871372956221,14.6375940660041,12.3577812766647,8.04708194702737,14.0645922346183,23.5920754851227,18.2185956475545,18.7367171738508,19.8829614016118,21.7724328368002,29.3702087362462,28.8754383310183,24.1697950744955,28.3726902114839,15.6295268616433,19.8364706075794,21.3411429321112,19.3456645045447,15.1706502834348,13.1624044159726,5.79370435370456,,
Bhutan,BTN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Central African Republic,CAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.574964200736883,0.614556459769744,0.663818250865525,0.850488300794417,2.34656623136138,2.13191275863773,1.85632534730208,2.066240115147,1.93139383867958,4.2063345640427,4.86964088665755,3.26727536626719,2.10647425869773,2.43876388496409,2.5212554687857,2.56001919532775,1.21755467749773,1.56674873501523,1.05124576423526,1.30225858499393,1.68349014861138,1.12210922291652,1.2024653558942,1.11332456460985,1.01537509495761,1.12599892928485,1.40064039506348,0.964579196973758,0.381037592465392,0.84211987613998,1.57495000359459,0.972965936912971,1.02564133397501,1.08896493881498,1.42471645736507,1.60570104751157,1.6485530368734,1.56433173620572,2.59229287955865,1.30299139993514,1.58636760794229,1.89749230771796,1.39714259609251,1.62017267173491,1.40434393095056,0.223109020256651,,
Central Europe and the Baltics,CEB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.067930873690149,0.059955173634957,0.05304732890532,0.065034302183492,0.091583746273819,0.139919069046356,0.044826148831855,0.954437875437972,0.741942787624117,1.1444547505668,0.49791250257864,0.218948153750764,0.206519049717287,0.191780008887745,0.155352455575989,0.141678831443841,0.177193015029976,0.138267007439743,0.025944027055863,0.110334271228815,0.258253287404584,0.177080846724399,0.166615425805694,0.162731661980429,0.180282386504911,0.221811442797323,0.216410130213186,0.167847296497283,0.190733908989242,0.114888074244557,0.155620529744343,0.206030010773201,0.205455431080104,0.191766075641143,0.161002015560005,0.076207579308304,,
Switzerland,CHE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Channel Islands,CHI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,4.23362495321681E-05,0.000151422807748,0.0001542824806,0.001026936030973,0.397099002258187,0.836930940488485,0.714103994390464,0.464281131274942,0.398426062460829,1.00442810451448,0.969136857670535,0.839184302188353,0.683202857055514,1.05566695251479,1.00733816767359,1.08123612987569,0.295764552728585,0.464025830855945,0.212357582978486,0.282984065358481,0.328007512039277,0.129236253870901,0.103666865413768,0.086175150541136,0.057904535003899,0.043059313197938,0.04708944974187,0.028845589580271,0.013847536450441,0.031631719613498,0.053349527283512,0.039583634745043,0.038572557583939,0.038745328073609,0.041064948435907,0.036533470060458,0.021351234338401,0.014887674451979,0.021339485364039,0.013914691368793,0.034435010249265,0.050374513561248,0.060775655507178,0.066102111263572,0.057309627600167,0.017079929675179,,
China,CHN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0.084600835992898,0.180088937247823,0.38629110757947,2.54815169793656,2.70414212495874,3.53964261679314,3.77710685113273,5.04023921968964,10.9699026373341,11.5743455074839,8.27129420151791,4.5550137468822,5.46821044136565,5.53015336382638,5.16962425044395,2.60796659479191,4.45901911517887,2.97187376005802,3.90602477715677,5.27356607098644,2.81167234517252,2.81547473552787,2.65008454673562,1.88662162900704,1.62932402302552,1.79689291029354,1.44943526647245,0.689143851745227,1.09622676303097,2.00497425496221,1.30130596899575,1.24944973652753,1.31141920158143,1.58581419729884,2.16648026144344,2.15386371725844,1.71082508502422,1.90911754741239,0.810047753278887,1.18483714779914,1.44936768365106,1.22348418099969,0.986868872545648,0.798157838515134,0.252830544301224,,
Cote d'Ivoire,CIV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.147096347445766,0.663480000274514,0.955650969352445,1.69336413466624,1.62223775700145,1.70259025537336,0.521085754618997,0.668838642352918,0.346932175307896,0.117465269354998,0.124759760346211,0.048177615289902,0.238781146250761,0.247174492706536,0.295728328013056,0.244060796113302,0.657910698011746,0.53792845692577,0.16845681959399,0.305791420133213,0.500788219485864,0.28683126692035,0.628163436423238,0.784853706155676,1.38254511215225,3.20499558604741,5.58680014250062,4.29546419553975,4.78538567498905,2.16146281634187,2.86807268323061,3.74846025285545,2.99518110319414,2.01282120861421,1.13971544808754,0.38358242328879,,
Cameroon,CMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0.086975724034402,1.07902953792434,5.45537428226305,8.40187880801688,7.72444331462174,5.46556022693631,6.46413074499452,9.76140792129308,13.1864306686182,4.23258885003639,6.04333118752606,4.49411409632657,8.38259795553146,10.8535262868985,5.30116189570944,5.72194769511172,4.0260762768567,4.36666642367106,4.55558939024398,5.48139783059708,5.4068415627248,2.54309242089007,3.79212974940993,9.50553169402363,4.9604571458997,3.95233058087901,3.4144368895308,5.00603445588877,6.66708793833011,7.73010879825736,7.54822584950929,8.99587764916712,3.72305589255284,5.07996372385647,6.52281219210171,6.85785590025904,5.74310202607163,4.77980250364091,1.35157018299197,,
"Congo, Dem. Rep.",COD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,0.008428763865403,0.461040861567574,0.68309711025106,0.572464175143493,1.24121325431909,1.43341012907955,1.18209706697213,0.820200844353794,1.2903533210614,2.31001295708523,2.76982703019772,1.01933409978274,1.73845713537259,1.12329646215224,1.64647201461847,2.31485055396389,1.57781532229658,1.36455865422643,0.914376728691178,1.85284226738993,2.03580064327069,2.55649468397154,2.01423270425917,0.85460481783951,2.00136805183908,0.972224465727852,1.77786186286042,1.3901662828802,1.48422723322424,2.19352926011732,2.54442046927349,2.54704191241648,2.49724208874382,2.79296463508209,1.41035310727165,1.89909679841519,2.53724789563787,2.03473663072641,1.53696439603508,1.01148742377345,0.255292810682834,,
"Congo, Rep.",COG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0.261194305684469,3.69368992519441,26.6162413790193,14.5451335978376,18.7483420506813,18.2443551668089,20.9024491562752,42.885621615277,38.6767091632778,29.1916862887055,20.1029359847084,27.9979379976976,29.2817508404481,30.9425710109724,15.8275330082434,22.7811972845115,21.0753817287908,35.7949225364183,41.3541187087273,24.2536803469309,26.0688563826578,40.7919189505358,36.486502286114,33.1918101078696,39.7919873964405,42.4289202007559,24.9422469912937,42.437676547715,58.9583490901631,44.8627062815105,38.9846744404654,33.9607627398043,41.2815206677069,52.5848713036042,55.5432484726919,47.6893978564273,50.4438021129843,32.3542587601609,46.3451003603777,57.401523983522,54.5196041683511,42.1682908029857,36.1982124993512,18.1476700597442,,
Colombia,COL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.000352442196094,0.001356579676888,0.001222336842832,0.009099738430229,2.54268919045132,2.17068567705784,2.00609304774016,1.31237536905994,1.03075671954979,2.76899371362524,3.06606404735892,2.480729230484,1.415912149821,2.10185901298626,2.21835149157526,2.50438025181677,1.45107418336006,3.43926234171129,2.10018810487024,3.87442840559707,6.10195827376185,2.92556187728551,2.82499115857201,2.48565584978645,1.55889898672039,2.01326540205247,2.76900208334259,2.2120690127676,1.15556144363764,3.0845712338277,4.54442720637317,2.84387595046605,2.96285588869371,3.47113281393392,3.7297922301979,4.55189096233028,4.85680182708014,3.87421990814261,5.04694670556947,2.81864223962139,4.04881062162004,6.41351590337073,5.75249783927886,5.43416732154759,4.94772340973329,2.18136859983926,,
Comoros,COM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Caribbean small states,CSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,0.002472106085608,0.025481441884808,7.63227256947045,7.18916715679984,7.98325953320417,6.49353970613712,6.60664193009711,18.4842919008842,18.9515595254846,12.3704150159943,5.3344811760903,6.74541165326224,7.82990534466702,8.47507170230446,,,,,7.25967518879692,3.56545166969345,,,,,3.80150683397985,,,,,,,3.53841015884312,3.90897839473919,5.86767991280811,6.18885320851064,4.90523734653151,5.49762641651504,3.07109399360814,3.87308681610488,5.28135532228018,4.41031522598896,4.06398481526544,3.65266905008957,1.25528538075434,,
Cuba,CUB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,1.50741246419373E-05,1.31079059357709E-05,0.000124470459336,0.048590144057774,0.056065546237287,0.063887503876714,0.059639342424742,0.052716279568342,0.162943515639718,0.200054324419103,0.153215067800131,0.175641094459364,0.31585047586971,0.286667121694397,0.331457587374882,0.114785072995556,0.201985118761944,0.10108586030686,0.177976019396006,0.23188568633826,0.108781182521412,0.223356425797339,0.267379753169595,0.225719418127166,0.272110219715894,0.447527590194189,0.368288792094164,0.176865891152218,0.433645177003956,1.03023504925458,0.743804872291057,0.957888357610237,1.09973261064922,1.24033831038554,1.54228863770271,1.44653038165631,1.32707256357945,1.82481125050987,0.76422793727721,1.2288058225756,1.81330131621072,1.62752525603085,1.40667383852672,1.27762817210178,0.396421738635142,,
Curacao,CUW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
